depth_m,serial,time,temp,file_i
-2.5,04D4 4900 4521 04,2024-05-03T16:25:20Z,17,10
-2.5,04D4 4900 4521 04,2024-05-03T16:25:40Z,16.9,10
-2.5,04D4 4900 4521 04,2024-05-03T16:26:00Z,16.8,10
-2.5,04D4 4900 4521 04,2024-05-03T16:26:20Z,16.8,10
-2.5,04D4 4900 4521 04,2024-05-03T16:26:40Z,16.8,10
-2.5,04D4 4900 4521 04,2024-05-03T16:27:00Z,16.7,10
-2.5,04D4 4900 4521 04,2024-05-03T16:27:20Z,16.7,10
-2.5,04D4 4900 4521 04,2024-05-03T16:27:40Z,16.6,10
-2.5,04D4 4900 4521 04,2024-05-03T16:28:00Z,16.6,10
-2.5,04D4 4900 4521 04,2024-05-03T16:28:20Z,16.6,10
-2.5,04D4 4900 4521 04,2024-05-03T16:28:40Z,16.1,10
-2.5,04D4 4900 4521 04,2024-05-03T16:29:00Z,15.8,10
-2.5,04D4 4900 4521 04,2024-05-03T16:29:20Z,15.4,10
-2.5,04D4 4900 4521 04,2024-05-03T16:29:40Z,15.2,10
-2.5,04D4 4900 4521 04,2024-05-03T16:30:00Z,15,10
-2.5,04D4 4900 4521 04,2024-05-03T16:30:20Z,14.9,10
-2.5,04D4 4900 4521 04,2024-05-03T16:30:40Z,14.7,10
-2.5,04D4 4900 4521 04,2024-05-03T16:31:00Z,14.6,10
-2.5,04D4 4900 4521 04,2024-05-03T16:31:20Z,14.6,10
-2.5,04D4 4900 4521 04,2024-05-03T16:31:40Z,14.5,10
-2.5,04D4 4900 4521 04,2024-05-03T16:32:00Z,14.4,10
-2.5,04D4 4900 4521 04,2024-05-03T16:32:20Z,14.4,10
-2.5,04D4 4900 4521 04,2024-05-03T16:32:40Z,14.4,10
-2.5,04D4 4900 4521 04,2024-05-03T16:33:00Z,14.3,10
-2.5,04D4 4900 4521 04,2024-05-03T16:33:20Z,14.3,10
-2.5,04D4 4900 4521 04,2024-05-03T16:33:40Z,14.3,10
-2.5,04D4 4900 4521 04,2024-05-03T16:34:00Z,14.3,10
-2.5,04D4 4900 4521 04,2024-05-03T16:34:20Z,14.3,10
-2.5,04D4 4900 4521 04,2024-05-03T16:34:40Z,14.3,10
-2.5,04D4 4900 4521 04,2024-05-03T16:35:00Z,14.3,10
-2.5,04D4 4900 4521 04,2024-05-03T16:35:20Z,14.3,10
-2.5,04D4 4900 4521 04,2024-05-03T16:35:40Z,14.3,10
-2.5,04D4 4900 4521 04,2024-05-03T16:36:00Z,14.3,10
-2.5,04D4 4900 4521 04,2024-05-03T16:36:20Z,14.3,10
-2.5,04D4 4900 4521 04,2024-05-03T16:36:40Z,14.3,10
-2.5,04D4 4900 4521 04,2024-05-03T16:37:00Z,14.3,10
-2.5,04D4 4900 4521 04,2024-05-03T16:37:20Z,14.2,10
-2.5,04D4 4900 4521 04,2024-05-03T16:37:40Z,14.3,10
-2.5,04D4 4900 4521 04,2024-05-03T16:38:00Z,14.3,10
-2.5,04D4 4900 4521 04,2024-05-03T16:38:20Z,14.3,10
-2.5,04D4 4900 4521 04,2024-05-03T16:38:40Z,14.3,10
-2.5,04D4 4900 4521 04,2024-05-03T16:39:00Z,14.2,10
-2.5,04D4 4900 4521 04,2024-05-03T16:39:20Z,14.3,10
-2.5,04D4 4900 4521 04,2024-05-03T16:39:40Z,14.3,10
-2.5,04D4 4900 4521 04,2024-05-03T16:40:00Z,14.3,10
-2.5,04D4 4900 4521 04,2024-05-03T16:40:20Z,14.2,10
-2.5,04D4 4900 4521 04,2024-05-03T16:40:40Z,14.2,10
-2.5,04D4 4900 4521 04,2024-05-03T16:41:00Z,14.2,10
-2.5,04D4 4900 4521 04,2024-05-03T16:41:20Z,14.2,10
-2.5,04D4 4900 4521 04,2024-05-03T16:41:40Z,14.2,10
-2.5,04D4 4900 4521 04,2024-05-03T16:42:00Z,14.2,10
-2.5,04D4 4900 4521 04,2024-05-03T16:42:20Z,14.2,10
-2.5,04D4 4900 4521 04,2024-05-03T16:42:40Z,14.2,10
-2.5,04D4 4900 4521 04,2024-05-03T16:43:00Z,14.2,10
-2.5,04D4 4900 4521 04,2024-05-03T16:43:20Z,14.2,10
-2.5,04D4 4900 4521 04,2024-05-03T16:43:40Z,14.2,10
-2.5,04D4 4900 4521 04,2024-05-03T16:44:00Z,14.2,10
-2.5,04D4 4900 4521 04,2024-05-03T16:44:20Z,14.2,10
-2.5,04D4 4900 4521 04,2024-05-03T16:44:40Z,14.2,10
-2.5,04D4 4900 4521 04,2024-05-03T16:45:00Z,14.2,10
-2.5,04D4 4900 4521 04,2024-05-03T16:45:20Z,14.2,10
-2.5,04D4 4900 4521 04,2024-05-03T16:45:40Z,14.1,10
-2.5,04D4 4900 4521 04,2024-05-03T16:46:00Z,14.2,10
-2.5,04D4 4900 4521 04,2024-05-03T16:46:20Z,14.2,10
-2.5,04D4 4900 4521 04,2024-05-03T16:46:40Z,14.2,10
-2.5,04D4 4900 4521 04,2024-05-03T16:47:00Z,14.2,10
-2.5,04D4 4900 4521 04,2024-05-03T16:47:20Z,14.2,10
-2.5,04D4 4900 4521 04,2024-05-03T16:47:40Z,14.1,10
-2.5,04D4 4900 4521 04,2024-05-03T16:48:00Z,14.2,10
-2.5,04D4 4900 4521 04,2024-05-03T16:48:20Z,14.1,10
-2.5,04D4 4900 4521 04,2024-05-03T16:48:40Z,14.1,10
-2.5,04D4 4900 4521 04,2024-05-03T16:49:00Z,14.2,10
-2.5,04D4 4900 4521 04,2024-05-03T16:49:20Z,14.1,10
-2.5,04D4 4900 4521 04,2024-05-03T16:49:40Z,14.2,10
-2.5,04D4 4900 4521 04,2024-05-03T16:50:00Z,14.2,10
-2.5,04D4 4900 4521 04,2024-05-03T16:50:20Z,14.2,10
-2.5,04D4 4900 4521 04,2024-05-03T16:50:40Z,14.2,10
-2.5,04D4 4900 4521 04,2024-05-03T16:51:00Z,14.2,10
-2.5,04D4 4900 4521 04,2024-05-03T16:51:20Z,14.2,10
-2.5,04D4 4900 4521 04,2024-05-03T16:51:40Z,14.2,10
-2.5,04D4 4900 4521 04,2024-05-03T16:52:00Z,14.3,10
-2.5,04D4 4900 4521 04,2024-05-03T16:52:20Z,14.2,10
-2.5,04D4 4900 4521 04,2024-05-03T16:52:40Z,14.3,10
-2.5,04D4 4900 4521 04,2024-05-03T16:53:00Z,14.3,10
-2.5,04D4 4900 4521 04,2024-05-03T16:53:20Z,14.3,10
-2.5,04D4 4900 4521 04,2024-05-03T16:53:40Z,14.3,10
-2.5,04D4 4900 4521 04,2024-05-03T16:54:00Z,14.3,10
-2.5,04D4 4900 4521 04,2024-05-03T16:54:20Z,14.3,10
-2.5,04D4 4900 4521 04,2024-05-03T16:54:40Z,14.3,10
-2.5,04D4 4900 4521 04,2024-05-03T16:55:00Z,14.3,10
-2.5,04D4 4900 4521 04,2024-05-03T16:55:20Z,14.3,10
-2.5,04D4 4900 4521 04,2024-05-03T16:55:40Z,14.4,10
-2.5,04D4 4900 4521 04,2024-05-03T16:56:00Z,14.4,10
-2.5,04D4 4900 4521 04,2024-05-03T16:56:20Z,14.3,10
-2.5,04D4 4900 4521 04,2024-05-03T16:56:40Z,14.4,10
-2.5,04D4 4900 4521 04,2024-05-03T16:57:00Z,14.2,10
-2.5,04D4 4900 4521 04,2024-05-03T16:57:20Z,14.3,10
-2.5,04D4 4900 4521 04,2024-05-03T16:57:40Z,14.2,10
-2.5,04D4 4900 4521 04,2024-05-03T16:58:00Z,14.2,10
-2.5,04D4 4900 4521 04,2024-05-03T16:58:20Z,14.2,10
-2.5,04D4 4900 4521 04,2024-05-03T16:58:40Z,14.2,10
-2.5,04D4 4900 4521 04,2024-05-03T16:59:00Z,14.2,10
-2.5,04D4 4900 4521 04,2024-05-03T16:59:20Z,14.2,10
-2.5,04D4 4900 4521 04,2024-05-03T16:59:40Z,14.2,10
-2.5,04D4 4900 4521 04,2024-05-03T17:00:00Z,14.1,10
-2.5,04D4 4900 4521 04,2024-05-03T17:00:20Z,14.2,10
-2.5,04D4 4900 4521 04,2024-05-03T17:00:40Z,14.2,10
-2.5,04D4 4900 4521 04,2024-05-03T17:01:00Z,14.1,10
-2.5,04D4 4900 4521 04,2024-05-03T17:01:20Z,14.2,10
-2.5,04D4 4900 4521 04,2024-05-03T17:01:40Z,14.1,10
-2.5,04D4 4900 4521 04,2024-05-03T17:02:00Z,14.2,10
-2.5,04D4 4900 4521 04,2024-05-03T17:02:20Z,14.2,10
-2.5,04D4 4900 4521 04,2024-05-03T17:02:40Z,14.2,10
-2.5,04D4 4900 4521 04,2024-05-03T17:03:00Z,14.2,10
-2.5,04D4 4900 4521 04,2024-05-03T17:03:20Z,14.2,10
-2.5,04D4 4900 4521 04,2024-05-03T17:03:40Z,14.2,10
-2.5,04D4 4900 4521 04,2024-05-03T17:04:00Z,14.2,10
-2.5,04D4 4900 4521 04,2024-05-03T17:04:20Z,14.2,10
-2.5,04D4 4900 4521 04,2024-05-03T17:04:40Z,14.2,10
-2.5,04D4 4900 4521 04,2024-05-03T17:05:00Z,14.2,10
-2.5,04D4 4900 4521 04,2024-05-03T17:05:20Z,14.1,10
-2.5,04D4 4900 4521 04,2024-05-03T17:05:40Z,14.1,10
-2.5,04D4 4900 4521 04,2024-05-03T17:06:00Z,14.1,10
-2.5,04D4 4900 4521 04,2024-05-03T17:06:20Z,14.2,10
-2.5,04D4 4900 4521 04,2024-05-03T17:06:40Z,14.1,10
-2.5,04D4 4900 4521 04,2024-05-03T17:07:00Z,14.1,10
-2.5,04D4 4900 4521 04,2024-05-03T17:07:20Z,14.1,10
-2.5,04D4 4900 4521 04,2024-05-03T17:07:40Z,14.2,10
-2.5,04D4 4900 4521 04,2024-05-03T17:08:00Z,14.1,10
-2.5,04D4 4900 4521 04,2024-05-03T17:08:20Z,14.1,10
-2.5,04D4 4900 4521 04,2024-05-03T17:08:40Z,14.2,10
-2.5,04D4 4900 4521 04,2024-05-03T17:09:00Z,14.2,10
-2.5,04D4 4900 4521 04,2024-05-03T17:09:20Z,14.2,10
-2.5,04D4 4900 4521 04,2024-05-03T17:09:40Z,14.1,10
-2.5,04D4 4900 4521 04,2024-05-03T17:10:00Z,14.1,10
-2.5,04D4 4900 4521 04,2024-05-03T17:10:20Z,14.2,10
-2.5,04D4 4900 4521 04,2024-05-03T17:10:40Z,14.2,10
-2.5,04D4 4900 4521 04,2024-05-03T17:11:00Z,14.2,10
-2.5,04D4 4900 4521 04,2024-05-03T17:11:20Z,14.1,10
-2.5,04D4 4900 4521 04,2024-05-03T17:11:40Z,14.1,10
-2.5,04D4 4900 4521 04,2024-05-03T17:12:00Z,14.2,10
-2.5,04D4 4900 4521 04,2024-05-03T17:12:20Z,14.1,10
-2.5,04D4 4900 4521 04,2024-05-03T17:12:40Z,14.1,10
-2.5,04D4 4900 4521 04,2024-05-03T17:13:00Z,14.1,10
-2.5,04D4 4900 4521 04,2024-05-03T17:13:20Z,14.1,10
-2.5,04D4 4900 4521 04,2024-05-03T17:13:40Z,14.1,10
-2.5,04D4 4900 4521 04,2024-05-03T17:14:00Z,14.1,10
-2.5,04D4 4900 4521 04,2024-05-03T17:14:20Z,14.1,10
-2.5,04D4 4900 4521 04,2024-05-03T17:14:40Z,14.1,10
-2.5,04D4 4900 4521 04,2024-05-03T17:15:00Z,14.1,10
-2.5,04D4 4900 4521 04,2024-05-03T17:15:20Z,14.1,10
-2.5,04D4 4900 4521 04,2024-05-03T17:15:40Z,14.1,10
-2.5,04D4 4900 4521 04,2024-05-03T17:16:00Z,14.1,10
-2.5,04D4 4900 4521 04,2024-05-03T17:16:20Z,14.1,10
-2.5,04D4 4900 4521 04,2024-05-03T17:16:40Z,14,10
-2.5,04D4 4900 4521 04,2024-05-03T17:17:00Z,13.9,10
-2.5,04D4 4900 4521 04,2024-05-03T17:17:20Z,13.9,10
-2.5,04D4 4900 4521 04,2024-05-03T17:17:40Z,13.9,10
-2.5,04D4 4900 4521 04,2024-05-03T17:18:00Z,13.9,10
-2.5,04D4 4900 4521 04,2024-05-03T17:18:20Z,13.9,10
-2.5,04D4 4900 4521 04,2024-05-03T17:18:40Z,13.8,10
-2.5,04D4 4900 4521 04,2024-05-03T17:19:00Z,13.9,10
-2.5,04D4 4900 4521 04,2024-05-03T17:19:20Z,13.8,10
-2.5,04D4 4900 4521 04,2024-05-03T17:19:40Z,13.8,10
-2.5,04D4 4900 4521 04,2024-05-03T17:20:00Z,13.8,10
-2.5,04D4 4900 4521 04,2024-05-03T17:20:20Z,13.9,10
-2.5,04D4 4900 4521 04,2024-05-03T17:20:40Z,13.8,10
-2.5,04D4 4900 4521 04,2024-05-03T17:21:00Z,13.9,10
-2.5,04D4 4900 4521 04,2024-05-03T17:21:20Z,14,10
-2.5,04D4 4900 4521 04,2024-05-03T17:21:40Z,14.1,10
-2.5,04D4 4900 4521 04,2024-05-03T17:22:00Z,NA,10
-2.5,04D4 4900 4521 04,2024-05-03T17:22:20Z,14.8,10
-2.5,04D4 4900 4521 04,2024-05-03T17:22:40Z,NA,10
-2.5,04D4 4900 4521 04,2024-05-03T17:23:00Z,NA,10
-1.5,048B 4F00 E745 04,2024-05-03T16:25:06Z,NA,6
-1.5,048B 4F00 E745 04,2024-05-03T16:25:26Z,15.6,6
-1.5,048B 4F00 E745 04,2024-05-03T16:25:46Z,15.6,6
-1.5,048B 4F00 E745 04,2024-05-03T16:26:06Z,15.6,6
-1.5,048B 4F00 E745 04,2024-05-03T16:26:26Z,15.6,6
-1.5,048B 4F00 E745 04,2024-05-03T16:26:46Z,15.6,6
-1.5,048B 4F00 E745 04,2024-05-03T16:27:06Z,15.6,6
-1.5,048B 4F00 E745 04,2024-05-03T16:27:26Z,15.6,6
-1.5,048B 4F00 E745 04,2024-05-03T16:27:46Z,15.6,6
-1.5,048B 4F00 E745 04,2024-05-03T16:28:06Z,15.6,6
-1.5,048B 4F00 E745 04,2024-05-03T16:28:26Z,15.5,6
-1.5,048B 4F00 E745 04,2024-05-03T16:28:46Z,15.4,6
-1.5,048B 4F00 E745 04,2024-05-03T16:29:06Z,15.2,6
-1.5,048B 4F00 E745 04,2024-05-03T16:29:26Z,15.1,6
-1.5,048B 4F00 E745 04,2024-05-03T16:29:46Z,15,6
-1.5,048B 4F00 E745 04,2024-05-03T16:30:06Z,14.9,6
-1.5,048B 4F00 E745 04,2024-05-03T16:30:26Z,14.9,6
-1.5,048B 4F00 E745 04,2024-05-03T16:30:46Z,14.9,6
-1.5,048B 4F00 E745 04,2024-05-03T16:31:06Z,14.8,6
-1.5,048B 4F00 E745 04,2024-05-03T16:31:26Z,14.7,6
-1.5,048B 4F00 E745 04,2024-05-03T16:31:46Z,14.7,6
-1.5,048B 4F00 E745 04,2024-05-03T16:32:06Z,14.7,6
-1.5,048B 4F00 E745 04,2024-05-03T16:32:26Z,14.6,6
-1.5,048B 4F00 E745 04,2024-05-03T16:32:46Z,14.6,6
-1.5,048B 4F00 E745 04,2024-05-03T16:33:06Z,14.6,6
-1.5,048B 4F00 E745 04,2024-05-03T16:33:26Z,14.5,6
-1.5,048B 4F00 E745 04,2024-05-03T16:33:46Z,14.6,6
-1.5,048B 4F00 E745 04,2024-05-03T16:34:06Z,14.5,6
-1.5,048B 4F00 E745 04,2024-05-03T16:34:26Z,14.5,6
-1.5,048B 4F00 E745 04,2024-05-03T16:34:46Z,14.5,6
-1.5,048B 4F00 E745 04,2024-05-03T16:35:06Z,14.5,6
-1.5,048B 4F00 E745 04,2024-05-03T16:35:26Z,14.5,6
-1.5,048B 4F00 E745 04,2024-05-03T16:35:46Z,14.5,6
-1.5,048B 4F00 E745 04,2024-05-03T16:36:06Z,14.5,6
-1.5,048B 4F00 E745 04,2024-05-03T16:36:26Z,14.5,6
-1.5,048B 4F00 E745 04,2024-05-03T16:36:46Z,14.6,6
-1.5,048B 4F00 E745 04,2024-05-03T16:37:06Z,14.6,6
-1.5,048B 4F00 E745 04,2024-05-03T16:37:26Z,14.5,6
-1.5,048B 4F00 E745 04,2024-05-03T16:37:46Z,14.5,6
-1.5,048B 4F00 E745 04,2024-05-03T16:38:06Z,14.6,6
-1.5,048B 4F00 E745 04,2024-05-03T16:38:26Z,14.5,6
-1.5,048B 4F00 E745 04,2024-05-03T16:38:46Z,14.5,6
-1.5,048B 4F00 E745 04,2024-05-03T16:39:06Z,14.5,6
-1.5,048B 4F00 E745 04,2024-05-03T16:39:26Z,14.5,6
-1.5,048B 4F00 E745 04,2024-05-03T16:39:46Z,14.5,6
-1.5,048B 4F00 E745 04,2024-05-03T16:40:06Z,14.4,6
-1.5,048B 4F00 E745 04,2024-05-03T16:40:26Z,14.4,6
-1.5,048B 4F00 E745 04,2024-05-03T16:40:46Z,14.4,6
-1.5,048B 4F00 E745 04,2024-05-03T16:41:06Z,14.4,6
-1.5,048B 4F00 E745 04,2024-05-03T16:41:26Z,14.5,6
-1.5,048B 4F00 E745 04,2024-05-03T16:41:46Z,14.4,6
-1.5,048B 4F00 E745 04,2024-05-03T16:42:06Z,14.4,6
-1.5,048B 4F00 E745 04,2024-05-03T16:42:26Z,14.4,6
-1.5,048B 4F00 E745 04,2024-05-03T16:42:46Z,14.5,6
-1.5,048B 4F00 E745 04,2024-05-03T16:43:06Z,14.5,6
-1.5,048B 4F00 E745 04,2024-05-03T16:43:26Z,14.5,6
-1.5,048B 4F00 E745 04,2024-05-03T16:43:46Z,14.4,6
-1.5,048B 4F00 E745 04,2024-05-03T16:44:06Z,14.5,6
-1.5,048B 4F00 E745 04,2024-05-03T16:44:26Z,14.5,6
-1.5,048B 4F00 E745 04,2024-05-03T16:44:46Z,14.5,6
-1.5,048B 4F00 E745 04,2024-05-03T16:45:06Z,14.5,6
-1.5,048B 4F00 E745 04,2024-05-03T16:45:26Z,14.5,6
-1.5,048B 4F00 E745 04,2024-05-03T16:45:46Z,14.6,6
-1.5,048B 4F00 E745 04,2024-05-03T16:46:06Z,14.6,6
-1.5,048B 4F00 E745 04,2024-05-03T16:46:26Z,14.6,6
-1.5,048B 4F00 E745 04,2024-05-03T16:46:46Z,14.6,6
-1.5,048B 4F00 E745 04,2024-05-03T16:47:06Z,14.6,6
-1.5,048B 4F00 E745 04,2024-05-03T16:47:26Z,14.6,6
-1.5,048B 4F00 E745 04,2024-05-03T16:47:46Z,14.6,6
-1.5,048B 4F00 E745 04,2024-05-03T16:48:06Z,14.6,6
-1.5,048B 4F00 E745 04,2024-05-03T16:48:26Z,14.6,6
-1.5,048B 4F00 E745 04,2024-05-03T16:48:46Z,14.6,6
-1.5,048B 4F00 E745 04,2024-05-03T16:49:06Z,14.6,6
-1.5,048B 4F00 E745 04,2024-05-03T16:49:26Z,14.6,6
-1.5,048B 4F00 E745 04,2024-05-03T16:49:46Z,14.6,6
-1.5,048B 4F00 E745 04,2024-05-03T16:50:06Z,14.6,6
-1.5,048B 4F00 E745 04,2024-05-03T16:50:26Z,14.6,6
-1.5,048B 4F00 E745 04,2024-05-03T16:50:46Z,14.6,6
-1.5,048B 4F00 E745 04,2024-05-03T16:51:06Z,14.6,6
-1.5,048B 4F00 E745 04,2024-05-03T16:51:26Z,14.6,6
-1.5,048B 4F00 E745 04,2024-05-03T16:51:46Z,14.6,6
-1.5,048B 4F00 E745 04,2024-05-03T16:52:06Z,14.6,6
-1.5,048B 4F00 E745 04,2024-05-03T16:52:26Z,14.6,6
-1.5,048B 4F00 E745 04,2024-05-03T16:52:46Z,14.6,6
-1.5,048B 4F00 E745 04,2024-05-03T16:53:06Z,14.6,6
-1.5,048B 4F00 E745 04,2024-05-03T16:53:26Z,14.6,6
-1.5,048B 4F00 E745 04,2024-05-03T16:53:46Z,14.6,6
-1.5,048B 4F00 E745 04,2024-05-03T16:54:06Z,14.6,6
-1.5,048B 4F00 E745 04,2024-05-03T16:54:26Z,14.6,6
-1.5,048B 4F00 E745 04,2024-05-03T16:54:46Z,14.7,6
-1.5,048B 4F00 E745 04,2024-05-03T16:55:06Z,14.7,6
-1.5,048B 4F00 E745 04,2024-05-03T16:55:26Z,14.7,6
-1.5,048B 4F00 E745 04,2024-05-03T16:55:46Z,14.7,6
-1.5,048B 4F00 E745 04,2024-05-03T16:56:06Z,14.7,6
-1.5,048B 4F00 E745 04,2024-05-03T16:56:26Z,14.7,6
-1.5,048B 4F00 E745 04,2024-05-03T16:56:46Z,14.7,6
-1.5,048B 4F00 E745 04,2024-05-03T16:57:06Z,14.7,6
-1.5,048B 4F00 E745 04,2024-05-03T16:57:26Z,14.7,6
-1.5,048B 4F00 E745 04,2024-05-03T16:57:46Z,14.6,6
-1.5,048B 4F00 E745 04,2024-05-03T16:58:06Z,14.6,6
-1.5,048B 4F00 E745 04,2024-05-03T16:58:26Z,14.5,6
-1.5,048B 4F00 E745 04,2024-05-03T16:58:46Z,14.6,6
-1.5,048B 4F00 E745 04,2024-05-03T16:59:06Z,14.5,6
-1.5,048B 4F00 E745 04,2024-05-03T16:59:26Z,14.5,6
-1.5,048B 4F00 E745 04,2024-05-03T16:59:46Z,14.6,6
-1.5,048B 4F00 E745 04,2024-05-03T17:00:06Z,14.6,6
-1.5,048B 4F00 E745 04,2024-05-03T17:00:26Z,14.5,6
-1.5,048B 4F00 E745 04,2024-05-03T17:00:46Z,14.5,6
-1.5,048B 4F00 E745 04,2024-05-03T17:01:06Z,14.5,6
-1.5,048B 4F00 E745 04,2024-05-03T17:01:26Z,14.5,6
-1.5,048B 4F00 E745 04,2024-05-03T17:01:46Z,14.5,6
-1.5,048B 4F00 E745 04,2024-05-03T17:02:06Z,14.5,6
-1.5,048B 4F00 E745 04,2024-05-03T17:02:26Z,14.5,6
-1.5,048B 4F00 E745 04,2024-05-03T17:02:46Z,14.5,6
-1.5,048B 4F00 E745 04,2024-05-03T17:03:06Z,14.5,6
-1.5,048B 4F00 E745 04,2024-05-03T17:03:26Z,14.5,6
-1.5,048B 4F00 E745 04,2024-05-03T17:03:46Z,14.4,6
-1.5,048B 4F00 E745 04,2024-05-03T17:04:06Z,14.5,6
-1.5,048B 4F00 E745 04,2024-05-03T17:04:26Z,14.5,6
-1.5,048B 4F00 E745 04,2024-05-03T17:04:46Z,14.5,6
-1.5,048B 4F00 E745 04,2024-05-03T17:05:06Z,14.5,6
-1.5,048B 4F00 E745 04,2024-05-03T17:05:26Z,14.5,6
-1.5,048B 4F00 E745 04,2024-05-03T17:05:46Z,14.5,6
-1.5,048B 4F00 E745 04,2024-05-03T17:06:06Z,14.5,6
-1.5,048B 4F00 E745 04,2024-05-03T17:06:26Z,14.5,6
-1.5,048B 4F00 E745 04,2024-05-03T17:06:46Z,14.5,6
-1.5,048B 4F00 E745 04,2024-05-03T17:07:06Z,14.5,6
-1.5,048B 4F00 E745 04,2024-05-03T17:07:26Z,14.5,6
-1.5,048B 4F00 E745 04,2024-05-03T17:07:46Z,14.5,6
-1.5,048B 4F00 E745 04,2024-05-03T17:08:06Z,14.5,6
-1.5,048B 4F00 E745 04,2024-05-03T17:08:26Z,14.5,6
-1.5,048B 4F00 E745 04,2024-05-03T17:08:46Z,14.5,6
-1.5,048B 4F00 E745 04,2024-05-03T17:09:06Z,14.5,6
-1.5,048B 4F00 E745 04,2024-05-03T17:09:26Z,14.5,6
-1.5,048B 4F00 E745 04,2024-05-03T17:09:46Z,14.5,6
-1.5,048B 4F00 E745 04,2024-05-03T17:10:06Z,14.4,6
-1.5,048B 4F00 E745 04,2024-05-03T17:10:26Z,14.4,6
-1.5,048B 4F00 E745 04,2024-05-03T17:10:46Z,14.4,6
-1.5,048B 4F00 E745 04,2024-05-03T17:11:06Z,14.4,6
-1.5,048B 4F00 E745 04,2024-05-03T17:11:26Z,14.4,6
-1.5,048B 4F00 E745 04,2024-05-03T17:11:46Z,14.4,6
-1.5,048B 4F00 E745 04,2024-05-03T17:12:06Z,14.4,6
-1.5,048B 4F00 E745 04,2024-05-03T17:12:26Z,14.4,6
-1.5,048B 4F00 E745 04,2024-05-03T17:12:46Z,14.4,6
-1.5,048B 4F00 E745 04,2024-05-03T17:13:06Z,14.4,6
-1.5,048B 4F00 E745 04,2024-05-03T17:13:26Z,14.4,6
-1.5,048B 4F00 E745 04,2024-05-03T17:13:46Z,14.4,6
-1.5,048B 4F00 E745 04,2024-05-03T17:14:06Z,14.4,6
-1.5,048B 4F00 E745 04,2024-05-03T17:14:26Z,14.4,6
-1.5,048B 4F00 E745 04,2024-05-03T17:14:46Z,14.4,6
-1.5,048B 4F00 E745 04,2024-05-03T17:15:06Z,14.4,6
-1.5,048B 4F00 E745 04,2024-05-03T17:15:26Z,14.5,6
-1.5,048B 4F00 E745 04,2024-05-03T17:15:46Z,14.4,6
-1.5,048B 4F00 E745 04,2024-05-03T17:16:06Z,14.4,6
-1.5,048B 4F00 E745 04,2024-05-03T17:16:26Z,14.4,6
-1.5,048B 4F00 E745 04,2024-05-03T17:16:46Z,14.5,6
-1.5,048B 4F00 E745 04,2024-05-03T17:17:06Z,14.5,6
-1.5,048B 4F00 E745 04,2024-05-03T17:17:26Z,14.5,6
-1.5,048B 4F00 E745 04,2024-05-03T17:17:46Z,14.5,6
-1.5,048B 4F00 E745 04,2024-05-03T17:18:06Z,14.5,6
-1.5,048B 4F00 E745 04,2024-05-03T17:18:26Z,14.5,6
-1.5,048B 4F00 E745 04,2024-05-03T17:18:46Z,14.4,6
-1.5,048B 4F00 E745 04,2024-05-03T17:19:06Z,14.4,6
-1.5,048B 4F00 E745 04,2024-05-03T17:19:26Z,14.4,6
-1.5,048B 4F00 E745 04,2024-05-03T17:19:46Z,14.3,6
-1.5,048B 4F00 E745 04,2024-05-03T17:20:06Z,14.4,6
-1.5,048B 4F00 E745 04,2024-05-03T17:20:26Z,14.4,6
-1.5,048B 4F00 E745 04,2024-05-03T17:20:46Z,NA,6
-1.5,048B 4F00 E745 04,2024-05-03T17:21:06Z,14.9,6
-0.5,049B 7D00 000D 0A,2024-05-03T16:25:30Z,NA,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:25:50Z,16.3,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:26:10Z,16.2,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:26:30Z,16.2,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:26:50Z,16.2,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:27:10Z,16.3,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:27:30Z,16.3,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:27:50Z,16.3,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:28:10Z,16.3,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:28:30Z,16.2,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:28:50Z,16,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:29:10Z,15.7,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:29:30Z,15.5,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:29:50Z,15.4,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:30:10Z,15.2,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:30:30Z,15.1,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:30:50Z,15,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:31:10Z,14.9,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:31:30Z,14.9,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:31:50Z,14.8,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:32:10Z,14.7,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:32:30Z,14.7,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:32:50Z,14.7,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:33:10Z,14.7,8
